BehaviorSpace results (NetLogo 5.0.3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BusinessInvestor-12-2.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fig-12-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/29/2013 16:04:39:026 -0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16,17,17,17,18,18,18,19,19,19,20,20,20,21,21,21,22,22,22,23,23,23,24,24,24,25,25,25,26,26,26
decisionTimeHorizon,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
[reporter],M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t
[final],"174357,09","169439,99","139236,71","133246,02","128777,07","133449,2",118155,"105498,81","108876,51","96165,62","112012,09","104538,82","120673,52","111589,35","94936,36","110962,42","115815,72","99702,93","98748,18","105967,63","102058,42","99209,64","88671,66","107104,65","98178,2","99071,3",136,110,105,87,94,73,77,82,68,90,64,53,82,67,68,68,66,80,65,59,79,67,68,85,52,68,"7264,87875","7059,9995833333","5801,5295833333","5551,9175","5365,71125","5560,3833333333","4923,125","4395,78375","4536,52125","4006,9008333333","4667,1704166667","4355,7841666667","5028,0633333333","4649,55625","3955,6816666667","4623,4341666667","4825,655","4154,28875","4114,5075","4415,3179166667","4252,4341666667",4133735,"3694,6525","4462,69375","4090,7583333333","4127,9708333333"
[min],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[max],"174357,09","169439,99","139236,71","133246,02","128777,07","133449,2",118155,"105498,81","108876,51","96165,62","112012,09","104538,82","120673,52","111589,35","94936,36","110962,42","115815,72","99702,93","98748,18","105967,63","102058,42","99209,64","88671,66","107104,65","98178,2","99071,3",136,110,105,87,94,73,77,82,68,90,64,53,82,67,68,68,66,80,65,59,79,67,68,85,52,68,"7264,87875","7282,2885714286","6691,94",6774305,"6757,2433333333",7074455,6617335,"6221,06","6475,91",6546905,"6797,52","6558,96","6371,71","6805,51","6208,23","6484,3","7150,58","6351,09","6581,47","6696,47","6606,04","6260,97","6129,2","7028,09","6236,02","6113,42"
[mean],"86613,8056","85976,7512","73710,5492","71359,7784","69872,136","71001,4752","64530,0436","58553,2312","60047,7152","54344,52","59910,8736","55703,0036","64063,5816","60038,9648","51527,0032","59536,0388","61567,3612","54214,8984","53577,3644","56961,774","55342,0372","52171,3288","48312,628","57315,7608","52288,762","52407,0356","70,2","58,8","60,4","45,24","53,32","35,56","38,2","46,2",37,"46,48","32,68","27,96","45,72","34,36","35,76","37,16","37,96",43,"31,04","33,8","42,08","36,72","33,08","44,96","27,6","37,72","6883,4666579579","6886,2218920399","6041,861401822","5919,9173348708","5833,2711526709","5927,834799527","5444,7756035846","4987,6463265701","5111,7015036731","4767,1210864782","5083,4731966363","4768,256458905","5327,6452766558","5116,2391600855","4439,4046816118","5040,7159750351","5246,6120154258","4641,0457819347","4598,267409922","4861,1534379772","4746,6999273357","4429,5418965786","4196,2336678213","4926,8077090211","4447,9165838659","4440,352932734"
[steps],24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[all run data],M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,M-W-t,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,C-Q,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t,M-MAP-t
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"6784,74","6983,26","6510,64","6701,21","6719,73","7040,11","6538,43","6221,06","6475,91","6537,46","6797,52","6558,96","6371,71","6805,51","6208,23","6484,3","7150,58","6351,09","6581,47","6696,47","6606,04","6260,97","6129,2","7028,09","6236,02","6113,42",5,6,6,4,7,3,4,8,4,7,5,3,7,4,4,7,4,8,3,5,4,4,7,4,2,4,"6784,74","6983,26","6510,64","6701,21","6719,73","7040,11","6538,43","6221,06","6475,91","6537,46","6797,52","6558,96","6371,71","6805,51","6208,23","6484,3","7150,58","6351,09","6581,47","6696,47","6606,04","6260,97","6129,2","7028,09","6236,02","6113,42"
,"13892,14","14144,11","13343,42","13548,61","13457,06","14148,91","13234,67","12383,74","12886,66","13093,81","13002,77","12817,84","12682,18","13008,12","12014,86","12529,6","13741,5","12113,4","11992,71","12767,51","12669,51","11770,36","11660,68","13021,59","11630,1","11216,59",11,11,11,8,12,7,7,15,7,10,9,6,14,8,7,10,8,12,7,10,9,7,8,9,6,7,"6946,07",7072055,"6671,71",6774305,"6728,53",7074455,6617335,"6191,87","6443,33",6546905,6501385,"6408,92","6341,09","6504,06","6007,43","6264,8","6870,75","6056,7",5996355,6383755,6334755,"5885,18","5830,34",6510795,"5815,05",5608295
,"21042,29","21307,55","20075,82","20231,9","20271,73","20769,44","19448,18","18447,23","19000,78","19293,48","18933,44","18446,79","18536,55","19047,14","16948,99","18368,08","19822,04","17128,63","16988,4","18047,68","17834,63","16514,04","16626,34","19044,6","16393,8","16405,74",18,17,16,14,16,11,13,18,13,13,10,11,19,9,10,14,8,15,10,13,13,10,11,12,8,7,"7014,0966666667","7102,5166666667","6691,94","6743,9666666667","6757,2433333333","6923,1466666667","6482,7266666667","6149,0766666667","6333,5933333333","6431,16","6311,1466666667","6148,93","6178,85","6349,0466666667","5649,6633333333","6122,6933333333","6607,3466666667","5709,5433333333","5662,8","6015,8933333333","5944,8766666667","5504,68","5542,1133333333","6348,2","5464,6","5468,58"
,"28392,18","28780,17","26660,46","26811,74","26574,5","27295,54","25414,6","24018,2","24641,96","24803,89","23989,36","23139,46","24205,56","24508,23","21898,41","23695,82","25150,32","22273,73","21914,82","23092,94","23079,27","20931,99","20733,24","24161,88","20996,88","20961,33",23,20,23,18,23,12,17,22,17,15,16,13,22,13,11,18,14,21,10,16,18,13,15,15,11,15,7098045,"7195,0425",6665115,6702935,6643625,6823885,"6353,65","6004,55","6160,49","6200,9725","5997,34",5784865,"6051,39","6127,0575","5474,6025",5923955,"6287,58","5568,4325",5478705,5773235,"5769,8175","5232,9975","5183,31","6040,47","5249,22","5240,3325"
,"35538,18","35961,13","33091,56","33198,88","32986,7","33747,93","31276,41","29181,55","29779,31","28790,85","29256,22","27528,14","29589,48","29728,06","26110,7","28865,26","30107,98","26952,2","26512,35","27906,04","27874,85","24992,75","25140,16","28760,38","25184,63","25329,91",30,27,30,23,28,14,19,27,20,23,18,15,29,18,16,21,18,25,14,19,21,18,15,24,14,20,"7107,636","7192,226","6618,312","6639,776","6597,34","6749,586","6255,282","5836,31","5955,862","5758,17","5851,244","5505,628","5917,896","5945,612","5222,14","5773,052","6021,596","5390,44","5302,47","5581,208","5574,97","4998,55","5028,032","5752,076","5036,926",5065982
,"43014,31","43471,33","39614,56","39644,87","39178,35","39744,09","36982,74","34427,47","34657,42","33696,03","34054,64","32064,12","35191,8","34761,89","30208,94","33886,15","35006,53","31742,25","31303,08","32495,75","32372,6","28966,61","28818,76","33354,69","29365,89","29680,54",34,30,36,24,31,18,23,30,27,24,22,15,31,22,19,25,23,28,14,20,24,23,17,30,19,22,"7169,0516666667","7245,2216666667","6602,4266666667","6607,4783333333","6529,725","6624,015","6163,79","5737,9116666667","5776,2366666667","5616,005","5675,7733333333","5344,02","5865,3","5793,6483333333","5034,8233333333","5647,6916666667","5834,4216666667",5290375,"5217,18","5415,9583333333","5395,4333333333","4827,7683333333","4803,1266666667","5559,115","4894,315","4946,7566666667"
,"50240,12","50976,02","45725,03","45608,81","45333,84","45606,49","42662,37","39104,87","39603,7","38369,58","38600,25","36207,92","40294,88","39609,49","34244,5","38932,83","40008,01","36039,67","35454,09","36928,71","36023,41","32969,82","32244,75","37532,09","33814,07","33565,38",41,32,45,27,37,20,26,33,30,25,25,19,38,26,21,25,26,30,17,26,30,27,19,34,19,31,"7177,16","7282,2885714286","6532,1471428572","6515,5442857143","6476,2628571429","6515,2128571429","6094,6242857143","5586,41","5657,6714285714","5481,3685714286","5514,3214285714","5172,56","5756,4114285714","5658,4985714286","4892,0714285714","5561,8328571429","5715,43","5148,5242857143","5064,87","5275,53","5146,2014285714","4709,9742857143","4606,3928571429","5361,7271428571","4830,5814285714","4795,0542857143"
,"57370,58","58125,02","52138,8","51763,1","51473,02","51060,82","48122,37","43727,45","44659,17","42462,61","43274,48","40330,49","45564,7","44449,65","38184,72","43814,59","44656,12","40280,71","39612,87","41775,21","40243,32","37080,71","35565,18","41986,59","37766,02","37684,07",48,38,48,30,40,26,30,37,32,27,26,20,40,28,24,25,30,33,20,27,34,29,20,36,20,33,"7171,3225","7265,6275","6517,35","6470,3875","6434,1275","6382,6025","6015,29625","5465,93125","5582,39625","5307,82625","5409,31","5041,31125","5695,5875","5556,20625","4773,09","5476,82375",5582015,"5035,08875","4951,60875","5221,90125",5030415,"4635,08875","4445,6475","5248,32375","4720,7525","4710,50875"
,"64634,43","65332,65","58270,51","57485,05","57077,67","56846,83","53519,14","48470,4","49216,71","46165,1","47857,29","44656,73","50669,74","49098,47","41881,41","48425,95","49445,06","44271,47","44117,44","46177,09","44452,67","40896,33","39021,73","46183,68","41590,65","41677,82",54,44,53,34,44,27,32,37,34,33,28,22,43,29,28,29,31,35,20,28,37,32,24,39,24,35,"7181,6033333333","7259,1833333333","6474,5011111111","6387,2277777778","6341,9633333333","6316,3144444445","5946,5711111111","5385,6","5468,5233333333","5129,4555555556","5317,4766666667","4961,8588888889","5629,9711111111","5455,3855555556","4653,49","5380,6611111111","5493,8955555556","4919,0522222222","4901,9377777778","5130,7877777778","4939,1855555556","4544,0366666667","4335,7477777778","5131,52","4621,1833333333","4630,8688888889"
,"72104,59","72664,01","64330,58","63225,88","62889,53","62330,52","58344,6","52957,73","53714,69","49922,63","52337,3","48831,69","55831,56","53263,54","45581,24","53250,48","53918,01","48392,51","48049,42","50689,95","48997,14","44709,26","42687,79","50507,92","45653,48","45445,97",58,48,59,37,48,30,35,40,37,40,31,24,44,30,29,31,34,38,25,29,37,35,27,41,26,37,"7210,459",7266401,"6433,058",6322588,"6288,953","6233,052","5834,46","5295,773",5371469,4992263,"5233,73",4883169,"5583,156","5326,354",4558124,"5325,048","5391,801",4839251,"4804,942","5068,995","4899,714","4470,926",4268779,"5050,792",4565348,4544597
,"79435,46","80001,3","70401,75","68737,17","68390,67","67621,68","63413,19","57236,7","58260,75","53669,31","57047,35","52913,68","60871,33","57641,37","49580,96","57473,19","58593,45","52317,28","52010,06","54560,59","52786,78",48920,"46049,03","54706,68","49581,31","49495,01",63,51,61,39,51,32,35,44,37,42,33,26,45,31,31,35,37,42,28,33,40,38,28,45,29,40,"7221,4054545455","7272,8454545455","6400,1590909091","6248,8336363636","6217,3336363636","6147,4254545455","5764,8354545455","5203,3363636364","5296,4318181818","4879,0281818182","5186,1227272727","4810,3345454546","5533,7572727273","5240,1245454546","4507,36","5224,8354545455","5326,6772727273","4756,1163636364","4728,1872727273","4960,0536363636","4798,7981818182","4447,2727272727","4186,2754545455","4973,3345454546","4507,3918181818","4499,5463636364"
,"86669,69","87172,38","75968,22","73839,06","73283,62","73037,02","67938,76","61806,89","62790,33","57224,58","61390,49","56747,47","65922,45","62117,09","52845,05","62206,25","63084,84","56148,93","55666,73","58846,33","56657,65","52837,2","49581,03","58713,91","53604,83","53255,74",69,56,69,45,55,34,37,45,39,46,34,28,50,32,37,35,39,44,33,35,43,41,32,48,30,40,"7222,4741666667","7264,365","6330,685",6153255,"6106,9683333333","6086,4183333333","5661,5633333333","5150,5741666667","5232,5275",4768715,"5115,8741666667","4728,9558333333","5493,5375","5176,4241666667","4403,7541666667","5183,8541666667","5257,07","4679,0775","4638,8941666667","4903,8608333333","4721,4708333333","4403,1","4131,7525","4892,8258333333","4467,0691666667","4437,9783333333"
,"94064,91","93933,69","81447,97","79198,46","78302,35","78247,13","72059,23","65928,25","67396,04","60982,16","65927,94","60798,73","70845,8","66142,94","56659,63","66301,28","67388,96","59901,39","59321,45","63023,85","61085,81","56665,7","53159,8","63092,76","57321,62","56837,36",73,65,74,47,60,37,42,49,39,51,36,31,51,37,40,36,41,46,35,35,43,43,36,50,32,41,"7235,7623076923","7225,6684615385","6265,2284615385","6092,1892307692","6023,2576923077","6019,01","5543,0176923077","5071,4038461539","5184,3107692308","4690,9353846154","5071,38","4676,8253846154","5449,6769230769","5087,9184615385","4358,4330769231","5100,0984615385","5183,7661538462","4607,7992307692","4563,1884615385","4847,9884615385","4698,9084615385","4358,9","4089,2153846154","4853,2892307692","4409,3553846154","4372,1046153846"
,"100967,66","100971,29","87506,19","84216,19","83335,16","83533,81","76494,58","69688,4","71302,79","64352,6","70111,41","64743,3","75694,83","70129,21","60183,06","70398,11","71823,33","63904,2","62985,78","66715,61","65237,7","60428,01","56639,77","66711,38","61257,32","60810,49",83,71,74,54,66,39,43,53,43,54,39,32,51,41,43,40,46,47,36,39,49,44,37,52,33,45,"7211,9757142857","7212,235","6250,4421428572","6015,4421428572","5952,5114285714","5966,7007142857","5463,8985714286","4977,7428571429","5093,0564285714","4596,6142857143","5007,9578571429","4624,5214285714","5406,7735714286","5009,2292857143","4298,79","5028,4364285714","5130,2378571429","4564,5857142857","4498,9842857143","4765,4007142857","4659,8357142857","4316,2864285714","4045,6978571429","4765,0985714286","4375,5228571429","4343,6064285714"
,"108031,44","107842,22","93186,04","89564,37","88312,87","88781,34","80689,7","73715,13","75575,98","67487,66","74474,43","68792,05","80421,1","74436,53","63845,53","74300,02","76286,5","67582,78","66749,72","70645,48","69157,34","64378,69","59892,67","70604,28","64995,59","65019,41",92,78,77,56,68,45,46,56,44,58,40,35,54,43,44,45,49,49,37,43,51,46,38,56,34,47,"7202,096","7189,4813333333","6212,4026666667",5970958,"5887,5246666667","5918,756","5379,3133333333","4914,342","5038,3986666667","4499,1773333333","4964,962","4586,1366666667","5361,4066666667","4962,4353333333","4256,3686666667","4953,3346666667","5085,7666666667","4505,5186666667","4449,9813333333","4709,6986666667","4610,4893333333","4291,9126666667","3992,8446666667","4706,952","4333,0393333333","4334,6273333333"
,"115230,11","114859,69","98773,69","94765,47","92938,39","93966,16","85002,57",77851,"79450,17","70899,6","78864,96","72809,22","85178,54","78534,88","67488,72","77989,89","80508,34","71105,84","70283,22","74670,63","72874,22","68296,51","63155,93","74674,09","68963,99","68603,49",99,82,80,60,70,48,47,56,46,60,40,36,56,46,50,50,52,53,39,46,54,47,40,58,34,50,"7201,881875","7178,730625","6173,355625","5922,841875","5808,649375",5872885,"5312,660625","4865,6875","4965,635625",4431225,"4929,06","4550,57625","5323,65875","4908,43",4218045,"4874,368125","5031,77125",4444115,"4392,70125","4666,914375","4554,63875","4268,531875","3947,245625","4667,130625","4310,249375","4287,718125"
,"122619,2","121700,12","104470,61","99975,34","97540,19","98977,67","89526,13","81441,91","83554,74","73837,35","83129,48","76712,45","89822,37","82639,72","71028,14","82191,6","84942,03","74897,77","74132,33","78586,27","76574,15","72391,97","66586,9","78652,32","72629,33","72740,86",103,88,81,62,74,51,48,63,48,66,41,39,58,48,50,51,55,57,39,47,56,49,44,63,36,50,"7212,8941176471","7158,8305882353","6145,33","5880,9023529412","5737,6582352941","5822,2158823529","5266,2429411765","4790,7005882353","4914,9847058824","4343,3735294118","4889,9694117647","4512,4970588235","5283,6688235294","4861,16","4178,125882353","4834,8","4996,59","4405,7511764706","4360,7252941177","4622,7217647059","4504,3617647059","4258,3511764706","3916,8764705882","4626,6070588235","4272,3135294118","4278,8741176471"
,"129916,18","128557,06","109481,38","105058,91","102134,77","104139,52","93911,86","84842,01","87322,02","77183,32","87213,65","80630,58","94465,33","86921,92","74565,6","85947,05","89406,93","78300,41","77505,35","82576,65","80321,03","76491,45","69542,76","82649,58","76174,55","76424,51",109,93,86,68,77,52,51,68,50,74,44,41,59,50,54,55,58,62,43,48,60,50,48,65,38,51,"7217,5655555556","7142,0588888889","6082,2988888889","5836,6061111111","5674,1538888889","5785,5288888889","5217,3255555556",4713445,"4851,2233333333","4287,9622222222","4845,2027777778","4479,4766666667","5248,0738888889","4828,9955555556","4142,5333333333","4774,8361111111","4967,0516666667","4350,0227777778","4305,8527777778","4587,5916666667","4462,2794444445","4249,525","3863,4866666667","4591,6433333333","4231,9194444445","4245,8061111111"
,"137178,31","135623,21","114691,9","109988,29","106715,38","108861,03","98055,17","88418,44","90997,95","80431,09","91537,2","84477,29","98882,36","91044,75","77915,04","90149,58","93524,29","81850,49","80757,74","86729,54","84222,87","80330,95","72613,13","86725,5","79812,89","80583,51",115,95,88,70,80,57,56,70,54,76,45,43,61,50,57,58,60,64,49,49,61,54,50,66,40,53,"7219,9110526316","7138,0636842105","6036,4157894737","5788,8573684211","5616,5989473684","5729,5278947368","5160,7984210526","4653,6021052632","4789,3657894737","4233,2152631579","4817,7473684211","4446,1731578947","5204,3347368421","4791,8289473684","4100,7915789474","4744,7147368421","4922,3310526316","4307,9205263158","4250,4073684211","4564,712631579","4432,782631579","4227,9447368421","3821,7436842105","4564,5","4200,6784210526","4241,2373684211"
,"144854,75","142673,74","119628,41","114707,48","111200,3","114033,8","101963,91","91983,91","94863,38","83411,85","95860,75","88750,46","103292,19","95464,4","81153,45","94382,79","97865,18","85509,66","84050,66","90638,52","87928,99","84173,41","76023,56","90663,69","83391,22","84320,05",116,97,93,75,82,58,62,73,54,79,49,44,67,52,60,61,61,68,54,52,65,55,55,68,43,56,"7242,7375","7133,687","5981,4205","5735,374","5560,015","5701,69","5098,1955","4599,1955","4743,169","4170,5925","4793,0375",4437523,"5164,6095","4773,22","4057,6725","4719,1395","4893,259",4275483,"4202,533","4531,926","4396,4495","4208,6705","3801,178","4533,1845","4169,561","4216,0025"
,"152389,68","149682,42","124549,24","119604,25","115589,96","119047,67","106015,29","95468,03","98550,7","86664,23","100031,39","92768,64","107756,55","99381,19","84814,34","98434,13","102488,19","89437,51","87934,13","94211,33","91072,53","87845,61","79260,28","94792,83","87191,41","87920,02",119,99,95,80,87,61,65,75,57,79,50,46,71,55,61,62,62,70,58,53,71,59,59,72,46,60,"7256,6514285714","7127,7342857143","5930,9161904762","5695,4404761905","5504,2838095238","5668,9366666667","5048,3471428572","4546,0966666667","4692,8904761905","4126,8680952381","4763,3995238095","4417,5542857143","5131,2642857143","4732,4376190476","4038,7780952381","4687,3395238095","4880,39","4258,9290476191","4187,3395238095","4486,2538095238","4336,7871428572","4183,1242857143","3774,2990476191","4513,9442857143","4151,9719047619","4186,6676190476"
,"159645,47","156379,49","129365,22","124173,14","119912,06","123906,51","110209,83","98730,95","102106,73","90067,65","103920,27","96708,71","112347,76","103282,28","88231,55","102717,06","107012,56","92780,67","91562,09","98266,32","94768,01","91569,59","82499,96","99008,85","90832,91","91723,83",125,104,98,84,91,66,69,75,61,81,56,47,74,57,64,63,63,73,59,56,75,63,62,75,46,64,"7256,6122727273","7108,1586363636","5880,2372727273","5644,2336363636","5450,5481818182","5632,1140909091","5009,5377272727","4487,7704545455","4641,215","4093,9840909091","4723,6486363636","4395,8504545455","5106,7163636364","4694,6490909091",4010525,"4668,9572727273","4864,2072727273","4217,3031818182","4161,9131818182","4466,6509090909","4307,6368181818","4162,2540909091","3749,9981818182","4500,4022727273","4128,7686363636","4169,265"
,"166971,63","162836,93","134295,02","128700,26","124408,48","128843,66","114272,36","102280,65","105508,48","93100,54","108147,16","100601,55","116477,25","107368,39","91645,65","106694,54","111437,56","96386,94","95200,02","102028,25","98651,99","95651,65","85511,39","103211,99","94652,34","95289,54",131,108,102,85,92,68,71,79,64,89,56,50,77,63,66,65,64,75,61,57,78,64,67,77,48,67,"7259,6360869565","7079,8665217391","5838,9139130435","5595,6634782609","5409,0643478261","5601,8982608696","4968,3634782609","4446,9847826087","4587,3252173913","4047,8495652174","4702,0504347826","4373,9804347826","5064,2282608696","4668,1908695652","3984,5934782609","4638,8930434783","4845,1113043478","4190,7365217391","4139,1313043478","4436,0108695652","4289,2169565217","4158,7673913044","3717,8865217391","4487,477826087","4115,3191304348","4143,0234782609"
,"174357,09","169439,99","139236,71","133246,02","128777,07","133449,2",118155,"105498,81","108876,51","96165,62","112012,09","104538,82","120673,52","111589,35","94936,36","110962,42","115815,72","99702,93","98748,18","105967,63","102058,42","99209,64","88671,66","107104,65","98178,2","99071,3",136,110,105,87,94,73,77,82,68,90,64,53,82,67,68,68,66,80,65,59,79,67,68,85,52,68,"7264,87875","7059,9995833333","5801,5295833333","5551,9175","5365,71125","5560,3833333333","4923,125","4395,78375","4536,52125","4006,9008333333","4667,1704166667","4355,7841666667","5028,0633333333","4649,55625","3955,6816666667","4623,4341666667","4825,655","4154,28875","4114,5075","4415,3179166667","4252,4341666667",4133735,"3694,6525","4462,69375","4090,7583333333","4127,9708333333"
